Symbol,Date,Sentiment
AES,Oct-04-23,0.0
AES,Oct-03-23,0.0
AES,Oct-02-23,-0.49998795986175537
AES,Sep-28-23,0.0
AES,Sep-26-23,0.0
AES,Sep-20-23,0.0
AES,Sep-13-23,-0.9999804496765137
AES,Sep-11-23,0.0
AES,Sep-08-23,0.5
AES,Aug-27-23,0.9998750686645508
AES,Aug-25-23,-0.9186490774154663
AES,Aug-20-23,0.0
AES,Aug-15-23,0.0
AES,Aug-14-23,-0.4997754395008087
AES,Aug-10-23,0.0
AES,Aug-09-23,-0.9999990463256836
AES,Aug-05-23,0.0
AES,Aug-04-23,-0.4999995827674866
AES,Aug-03-23,0.3333333333333333
AES,Jul-31-23,0.0
AES,Jul-23-23,0.9999980926513672
AES,Jul-19-23,0.0
